cname,Teff_reso_bay,Teff_err_reso_bay,logg_reso_bay,logg_err_reso_bay,feh_reso_bay,feh_err_reso_bay,mgfe_reso_bay,mgfe_err_reso_bay,tife_reso_bay,tife_err_reso_bay,mnfe_reso_bay,mnfe_err_reso_bay,mass_wa_bay,mass_err_wa_bay,lum_wa_bay,lum_err_wa_bay,ges_field,GAL_R,GAL_Z,GAL_L,GAL_B,V_R,V_R_ERR,V_PHI,V_PHI_ERR,r_hi_photogeo,r_lo_photogeo,snr,Cat
19405272-4701541,5057.357183718122,4.970475027346427,4.531699464383944,0.0023257135377687,-0.0496624544737436,0.0056914000343926,-0.0541320494142492,0.0093015395501305,0.0832552880569225,0.0104254373606144,-0.1263496416071565,0.009847333582803,0.7794688370783454,0.0003882730267746,0.3690557166410302,0.0034297113176448,GES_MW_19_20,7554.76315087799,-281.1925407739073,351.64220092663004,-27.613600385159778,47.73339521897805,2.4707979151077706,225.7050767589636,0.6756428490600911,658.4431,637.0442,64.0903,Thin_disc
19410007-1957354,5225.326746412645,7.11152589193742,4.507812591647551,0.0041877285086823,-0.1917692875653118,0.0064392624213294,-0.0537631218627496,0.0122136877865095,0.1258570422042988,0.0147063159728239,-0.0957020966545487,0.0116519155056197,0.7793445782223949,5.872093643247332e-05,0.4443227925691806,0.0066922829126296,GES_MW_19_20,7633.901564057308,-166.1129509088788,19.93817216265555,-19.58205083206241,30.45925851902681,2.4201623438062607,226.14235262450683,1.09997465583193,564.857,544.2207,51.0829,Thin_disc
19411085-4657310,5952.627827612972,20.100615379548668,4.285933722265206,0.0311563122958392,-0.6806633931542629,0.0108087574135078,0.1834356204466469,0.0216497508867909,0.3525050781910507,0.0287901964207343,-0.365265121393095,0.0743631695620028,0.8454332157644948,0.0107119457565108,1.3563972910122395,0.0998670137445514,GES_MW_19_20,6939.227372413126,-610.3661415375021,351.7343795560181,-27.650023856298017,57.57417621924219,3.797965792902799,177.80290243262422,4.191904589849187,1418.6078,1303.135,52.5225,Thick_disc
20015540-4552248,5010.634271857986,6.441714480159891,2.798040043367506,0.0169655809885341,-0.5928175289423576,0.003440543800828,0.3405984896501219,0.0089904442205026,0.3948368247425814,0.0060939592120472,-0.2382778159587241,0.00750606685345,1.4732357132168894,0.0462726595043624,36.46353350761602,2.4747453708983422,GES_MW_20_21,5021.861460022576,-1870.8293837747444,353.6526066323996,-30.990156757364925,46.38464842531163,4.181208148178331,67.77298183121009,22.215450547696346,4033.3342,3388.238,115.125,Halo
20015728-4551320,4889.642143452168,3.682398694327325,3.57656432936094,0.0083654906191846,0.0035420200611264,0.0038126649288317,0.1642676629666159,0.0071348500200856,0.2258031586848521,0.0062562699199446,-0.1202907482029497,0.0070150250522467,1.0356551998922698,0.0066816092312014,3.8648156531335474,0.0845522461037456,GES_MW_20_21,6719.489176123348,-832.855670805929,353.6704567406214,-30.993430538487253,16.098618418712235,3.207113515324716,183.0447847375368,4.392136750478878,1743.1542,1576.3313,86.9815,Thick_disc
20020188-4553232,4872.363430918835,8.186399216255046,2.07410085369184,0.0187602175707308,-1.4933973024996487,0.0065639649685822,0.347004894923294,0.0246244374967959,0.3779317953738092,0.0156963351930776,-0.4724895212593311,0.0311348708114329,0.7697558634590416,0.0097056351471397,90.11540482978732,3.590923989911301,GES_MW_20_21,1820.8741208762624,-3902.851276981833,353.6370485628297,-31.011099569218825,-112.63780868830266,6.697544480207573,24.01289583267713,52.44340033725269,8336.694,7017.9365,72.3045,Halo
20020986-4546445,5974.53386919363,15.176769514246056,4.15140304913939,0.0256603587708079,-0.3782372049614166,0.0084733942772689,0.1635531695739585,0.0179702415800728,0.2628105818517653,0.0202315584840117,-0.2415187155060834,0.0289586761578846,1.0053846106366136,0.0110735970773197,2.230364073146594,0.1492731903271148,GES_MW_20_21,6671.326813011813,-862.8708591356472,353.7688239034689,-31.01800207775077,3.473810126906168,2.7218827638018697,214.227425255964,2.444976397138696,1782.6691,1618.6404,60.7656,Thick_disc
20022545-4549336,5036.263668058201,4.579780589333423,3.5432821126746106,0.0092342269454004,-0.2312178714178747,0.0035510516953171,0.1138174706030785,0.0067115886154034,0.1506138967106237,0.0057570523702749,-0.1111788073796352,0.0058872529106175,1.0706148965368656,0.0105441855775404,4.855262383988065,0.1381602385093317,GES_MW_20_21,6751.169352571341,-815.950833007543,353.72220759719096,-31.06959583331203,-20.33361770720721,2.6078389508795867,263.236917688047,0.770023877171638,1670.7025,1557.2255,112.603,Thick_disc
20024494-4545102,4744.346182285519,7.165007394371769,2.5404171738113384,0.0183693769461026,-0.5854219211283609,0.006235004897089,0.4500693050297126,0.0143513631378405,0.446192556335962,0.0100725659524535,-0.2104441630984611,0.0113556008251845,0.8948136440733794,0.0226444125944318,32.20091082904511,1.8522912202033608,GES_MW_20_21,4310.903625851502,-2318.6607256211582,353.81626632696043,-31.115118002257088,-209.4489949648358,4.330657068083017,66.28239359449839,50.51106094844075,5571.3447,3799.824,58.6074,Halo
20025193-4553354,5671.87457073719,1.1844323471099747,4.316007301992578,0.0136040798462881,-0.2943467331032914,0.0080360946181243,0.1365655838594979,0.0148658200863412,0.2739502581795369,0.0166767984109355,-0.2351152720413449,0.0173515044941365,0.8794731694454911,0.0038436658195495,1.0829465396767357,0.0333184604624774,GES_MW_20_21,7153.625754541874,-572.1229869042129,353.65738021142954,-31.15524027488118,-104.7463910190803,2.552621113537592,255.9471082401849,1.02449343084461,1192.3203,1100.9852,56.0575,Thick_disc
20025426-4549219,6059.03988161592,13.15094603360348,4.395548202713938,0.0187721875287794,-0.5430215296447116,0.007210890614015,0.013870452443004,0.0160836774599636,0.1269148702328792,0.0237436776014111,-0.2735816828793925,0.0282628934168865,0.9134263400715577,0.0091138450600333,1.220073119816969,0.0511535279763007,GES_MW_20_21,7050.97160572035,-634.8400935388039,353.7399508729192,-31.15192131153426,18.834026678150668,2.335490623811182,278.0837740864214,1.6328885920403902,1313.945,1216.8995,73.1075,Thin_disc
20025904-4544511,5952.645756873256,12.901982226924314,4.016079722510021,0.0233525986467989,-0.1787470664922779,0.0061193646411074,0.0160635908334912,0.0156053728501672,0.1183163368123378,0.0149051675546438,-0.2206172236963077,0.0160688792480504,1.109579653105742,0.0156563164735078,3.312238066826951,0.2220208287484573,GES_MW_20_21,6394.587716357977,-1037.3161992794685,353.8292659727103,-31.1549292070716,32.60205826269715,2.522651288364775,262.25057588927524,1.1275846715879123,2147.206,1923.7811,71.8897,Thin_disc
20185117-6000249,5035.2131465673865,10.41560257998785,3.0514363798295574,0.0293770493749349,-0.7206821232559864,0.0096494232994136,0.3235801049292859,0.0224060685605381,0.3831304980599062,0.0191085401506929,-0.364821859575239,0.0199795554958212,0.9741941314181948,0.0395357812184235,13.737774403563275,1.2124291819734556,GES_MW_20_21,5792.404022231791,-1769.489391656825,337.00580920463665,-34.09248010941471,-2.458410620578244,3.5809475021839594,209.55203302322545,5.026328223716951,3409.5898,2979.4966,52.1205,Thick_disc
20190287-6004380,5781.6869301906345,13.621817156463605,4.218578488227877,0.0230767754936926,0.0364965391068818,0.0074827048726238,0.1007245351013163,0.0168828284664349,0.1898508558625323,0.0158179674874312,-0.1147166122337534,0.0161004499836731,1.081492758205728,0.0158912002405067,1.802313719230367,0.1196262072575135,GES_MW_20_21,6974.821537354274,-841.5140727582611,336.91900655222355,-34.11169814800432,83.711739617776,3.862819862328744,209.0862773708405,3.243469982369441,1601.468,1466.7251,54.9294,Thick_disc
20193400-5958198,5996.005107859349,18.02913637408136,4.138242959111162,0.0298463309747467,-0.7664321187487477,0.0133750799879055,0.2184616518933107,0.0296502623346101,0.3000282921926522,0.038907686593644,-0.4392419767676291,0.1178779357986445,0.884549354285525,0.0135182289465189,2.0529325580003595,0.1539122907629129,GES_MW_20_21,6878.971922981886,-916.5352627254748,337.0398761058034,-34.18401906951669,-11.035766890337126,2.8643456329391266,246.8618450153448,1.173422802000187,1745.3221,1591.6072,51.5866,Thick_disc
20193481-6010039,4802.282507668942,10.53440037430913,4.5541474860054745,0.0123623909819975,-0.2294046861511063,0.0061521788040646,0.0183068860139128,0.0079660871771556,0.2273529365924056,0.0105960452723744,-0.1628122241952416,0.010160215389138,0.7430208560472684,0.0071647424646312,0.2716509389859793,0.0081617015236657,GES_MW_20_21,7786.253449134884,-229.4805293513245,336.8039739967396,-34.17107733103783,12.179100209619463,2.140412603641288,190.1675064568296,1.1779424431553318,448.7093,440.42786,62.1688,Thin_disc
20193785-6000279,5326.808936098245,5.887282458281538,4.47950724707463,0.0044134913687222,-0.3064753099606587,0.0066425983794689,-0.0050196902174454,0.0121157851533044,0.2218611600796808,0.014928986589968,-0.1397036856796312,0.0127933423153608,0.7792197645116073,1.8534020863659168e-05,0.5120900436158448,0.0074382358388441,GES_MW_20_21,7611.319309819573,-360.42264357085406,336.9962608544388,-34.18939039402316,-45.638145083901016,2.1127227640462323,207.63046002701145,1.0157859215752258,686.3888,665.1682,66.5016,Thin_disc
20200013-5409307,5566.163234419137,6.477306984759116,4.436691357742468,0.0073100441296516,-0.2002989087375031,0.0070936637798045,0.0016347673868961,0.0129299148823,0.1526630884151215,0.0161157732397338,-0.1872649796480396,0.0137599426855184,0.861847734638919,0.0068599272396696,0.7452868544002775,0.0156200361833477,GES_MW_20_21,7555.143862025905,-387.3943429784727,344.0727807998678,-34.47493771743279,5.477086379410423,2.197688936371589,198.8808867693633,1.0877573657634112,727.23474,708.9071,56.7364,Thin_disc
20202394-6011209,6173.687503896384,17.645152392238455,4.444974705103948,0.0221775322598796,-0.420850295593913,0.0096337850179026,0.0070167495083679,0.0223688669081165,0.0806813321537819,0.0313305141276332,-0.2386988727266129,0.036169749401086,1.0296152102469829,0.0115170549831702,1.3231625880255176,0.0626046935442001,GES_MW_20_21,7220.757228646726,-659.0102589843711,336.7686247397186,-34.2709105424337,-22.044370524096426,2.1498685651443155,252.38519370613,0.8882671918596468,1245.0145,1168.9254,60.5701,Thin_disc
20204405-6007581,5471.453789146855,8.908187912340038,4.517486723596053,0.0107967540814016,-0.1958421315016481,0.0073028505826456,-0.0801856359906484,0.0149613485904712,0.1206923800141766,0.0163183793572289,-0.1770644489389139,0.014909343906521,0.8401122961029396,0.004468491310793,0.5631918952253884,0.0132978845224942,GES_MW_20_21,7515.4436578059485,-435.34754121807657,336.83257350032386,-34.316958912849,-8.392987177721617,2.0962034422776985,239.6930423897988,0.9086704468771684,821.40125,791.3547,58.9514,Thin_disc
20205943-6001484,5800.814107337151,13.378556544369811,4.356025013171306,0.0203385336834835,-0.6585642502276521,0.0109288524569949,0.1841824845914984,0.0225567679391535,0.3078436816514378,0.0311010880478374,-0.3706935725012793,0.0625580492089899,0.8148296918043708,0.0085096296434271,1.0016592566917817,0.0466784692456654,GES_MW_20_21,7220.9382868599505,-659.9838945779828,336.95345059103056,-34.357024576963234,4.003434989220701,2.711884622872484,133.39807815539345,3.9798224682521,1238.1995,1171.85,52.3189,Thick_disc
20210175-5401037,5319.513408002844,11.67312699041181,4.464038561309555,0.0098664749005483,-0.0307457470314083,0.0059263384927457,-0.0537534499037862,0.0099517592988608,0.1284319088587891,0.0123627769829228,-0.0581155045827371,0.0098548547179433,0.875882986881447,0.0075684526709078,0.593175330884091,0.0067572361351034,GES_MW_20_21,7637.014412459014,-329.9346519405556,344.2425010070735,-34.62650467430311,31.38224390554861,2.22401847944507,227.1795842550665,0.7187924286310222,623.6414,608.88104,64.8642,Thin_disc
20211261-5957082,4556.691908894009,0.0143520344727392,4.584283014916994,1.4833130479301853e-05,-0.2212348154987911,0.0061408032781228,-0.0156818512994657,0.0062367716336726,0.2135363704863236,0.0116573123785419,-0.0222864099973452,0.010331809419397,0.6999969997019421,2.950584400308688e-07,0.1934692688452244,4.436998631329372e-06,GES_MW_20_21,7814.516144276893,-209.78904151030952,337.0447972350188,-34.39061020206434,70.0292852391422,2.237748563369472,207.92184287313705,1.092506702853106,410.8601,403.47586,53.7683,Thin_disc
20395332-5506184,5433.794871144361,6.37839998328422,4.39647742463356,0.0098200891571434,-0.0241197433152171,0.0074178703352737,-0.0240321480044047,0.0129240746507738,0.0941800013665282,0.0145571006620578,-0.0821954163809952,0.0120646724328177,0.8589852807006002,7.243345688877378e-05,0.7402212568393342,0.020209721343295,GES_MW_20_21,7418.437090861396,-546.0777270775534,342.7357746592244,-37.30334151530214,-81.85883270322665,2.077188614295628,183.6825051092692,1.8329504204680689,960.89795,907.6272,53.5045,Thin_disc
20584969-5956351,4997.518963476566,9.901629890380358,2.973315998137925,0.0294641937164523,-0.7048068690663079,0.0076195212825993,0.375562459926922,0.0178292872429263,0.4236377706085113,0.0138619790971035,-0.2749633021863188,0.015792900335904,0.9546831606223872,0.0420019642114466,15.660743828089682,1.6517194113847198,GES_MW_20_21,5702.970097299734,-2234.4709427247526,336.1467738458019,-39.041036600204464,62.45462051214959,9.875693471646692,104.74593219504068,18.2943356986169,3967.6108,3267.6555,53.3787,Halo
20585505-6002560,5212.033468437998,14.011895040006024,4.5518602818823855,0.0039284373606192,-0.476107681102917,0.0053251100210789,0.0180004601875939,0.0097434011487401,0.2171324520196112,0.012237026109854,-0.1094595732692128,0.0108447039339117,0.728114152057626,0.0106630745513127,0.3711826484045942,0.0045895434300015,GES_MW_20_21,7748.697708858746,-313.6984225453405,336.0109094141128,-39.02755168506793,-38.58169705156745,1.998074458402284,262.9000529729354,0.9229026411932172,535.81335,523.67993,66.7772,Thin_disc
20590354-1504199,5749.938152568884,10.654267665965923,4.025845722849934,0.0073158559099911,0.0797827784802271,0.0062496229511929,-0.0036175853658297,0.0154135477549254,0.0449059548219429,0.0138053039516097,-0.1101834399106056,0.0114508828474267,1.139054966853232,0.0054133649456418,2.888684807037253,0.0545209697657189,GES_MW_20_21,7413.849797012448,-584.9287932946047,33.02108455951547,-34.94320564519853,26.78103941931768,1.7824017951718711,201.5037384658773,1.705771941538062,1072.9341,1036.565,54.602,Thin_disc
20595876-0105355,4593.261719,1.8982249205732177e-07,4.53487,3.295272976395165e-11,-0.2328538869722098,0.0061482825926068,0.0293928117822525,0.006153176017989,0.2875556964900042,0.0101736275742082,-0.0856576732260723,0.010464186383785,0.739997,9.854284816248264e-11,0.2365990519054271,8.590055358594517e-11,GES_MW_20_21,7908.140109272099,-158.4304004057479,47.84773048225232,-28.81721433835662,-49.61850223235397,1.577522967722652,239.05500586821108,1.9421489759289348,375.02914,366.9629,51.3996,Thin_disc
21000594-5954167,5784.889016060477,5.348566511870702,4.232449206655794,0.0125494354309342,-0.0795663678745701,0.0077072800736691,0.1022422770665321,0.0156814381514713,0.2073653854789106,0.0150753322938424,-0.2292608157566564,0.0149944545841888,1.0185437132771535,0.0006499122356284,1.6448546455096644,0.0411858024024756,GES_MW_21_22,7128.63190598414,-882.2793420230558,336.14744723808616,-39.20483081132533,-0.8861842003916992,2.672199417811133,155.11211500309452,3.668795474455352,1478.7192,1384.4749,51.3084,Thick_disc
21000626-0108031,4959.710889664751,7.896554062712486,3.3829821502820154,0.0164865519961296,-0.3333656295307809,0.0076903859348973,0.3215049187462046,0.0131399429960391,0.3649117225997114,0.0123151062442023,-0.1643968025490576,0.0134515776181612,0.9944169997862669,0.0161960092409261,6.138340918533894,0.2687057705043388,GES_MW_21_22,7127.538096015701,-886.1035085551632,47.825656797338254,-28.86499848776676,7.48756495016623,0.9458937406738764,211.8494712381901,2.533586391935622,1963.4813,1786.1703,51.2013,Thick_disc
21001737-0105067,5040.495778292627,9.341252259625463,2.61426352435218,0.0181071541172053,-0.5944514464193418,0.0061094718269683,0.2855497882474812,0.0193018049043377,0.3312187481565382,0.0116964752341615,-0.3022323689556377,0.0141994186380915,2.158180120007039,0.066987213984031,83.496223547674,5.419650682374091,GES_MW_21_22,6041.217490427184,-2807.407739754147,47.900745591797694,-28.87981026021505,17.374209015415076,2.130702363458993,171.41742086250468,2.463498184409483,6287.7905,5418.0757,61.3728,Thick_disc
21002290-5500166,5246.56404110385,10.122246623060503,3.3295622073415685,0.0245342131931756,-0.5894824540754575,0.0065639698640953,0.2410060469333821,0.0141958287934635,0.3926484036613341,0.0126313251852961,-0.2442595588566954,0.0133821121741206,1.4140318694942404,0.0364876478967745,12.379772137389656,0.9421648317685568,GES_MW_21_22,6448.428558542158,-1492.3090129916438,342.37939788791164,-40.22578576589712,123.52891528564516,8.558926509546188,148.52144959248514,10.922548192154904,2518.9688,2179.3406,67.7667,Thick_disc
21003396-6007335,5954.872830562735,15.997178551430988,4.037681868306887,0.0283349813124699,-0.6597879101477853,0.0093439669897997,0.1990940055930724,0.0220823928478276,0.2424355862319876,0.0291880310434113,-0.5173343781628701,0.0692997436893338,0.933259642482593,0.0166461335757349,2.656763462347058,0.2093266112260415,GES_MW_21_22,6745.570961843771,-1242.829316832246,335.85210212481894,-39.20920671521986,1.3591993954836743,1.820892438948601,217.3740480618948,2.3242128884530944,2089.4375,1895.954,51.3482,Thick_disc
21003594-0056253,4828.027127653239,6.5283840354951295,2.947141893377744,0.0118489678355213,-0.4022139933723538,0.0064735379203428,0.3438511470011871,0.0134499160659994,0.4345353275310522,0.0102304701308643,-0.1652613446368325,0.0116651381256044,0.9093757524503224,0.012170666441027,13.742963134224238,0.3727831549893124,GES_MW_21_22,6932.8514167462445,-1104.8399214472288,48.08806333730961,-28.872288605154,-36.18108369158395,1.5520927221155345,181.49967407274795,5.031234576623525,2430.7136,2220.0854,56.037,Thick_disc
21010059-6004252,5225.350202990436,11.572244175560442,3.5501968670338218,0.0088891189688892,-0.3965080857520813,0.0058312459659011,0.2583537067678754,0.0112890416243901,0.4036968279465591,0.009919923928283,-0.2125604864733122,0.0118584787114477,1.3316647140835158,0.0173446979953958,6.886103333984674,0.1565442472387247,GES_MW_21_22,6720.690081068776,-1268.7122576181432,335.9005795615205,-39.27543093052056,53.86985309724541,2.069283456061098,144.1554795128384,7.528913008997382,2124.352,1953.0117,67.3649,Thick_disc
21023928-4641481,5337.626608454157,9.05831459714056,4.504453325084344,0.0050588876349883,-0.3843973561961751,0.0072486647097566,0.0024597681542624,0.0137433083740145,0.2435418844765409,0.018081046788053,-0.1177274421739695,0.0142644678214116,0.7584170722143111,0.0046394373428377,0.4744722928532339,0.0098269913830664,GES_MW_21_22,7662.848809626307,-390.4232429486691,353.2534770994065,-41.49348100622269,-90.7098194313451,2.3460599813203022,241.51645745471927,0.1814660894445569,629.7415,606.85016,50.7536,Thin_disc
21040771-4633004,5539.778314846166,15.039845214778513,3.3712817698000546,0.0390465329669401,-2.339962500476159,0.0146118150031298,0.4834545895803867,0.0330106159243394,0.1955592515330813,0.1252839130239649,0.0044325950501473,0.6014624760321642,0.8327898810703768,0.0355138230661389,8.27161828169446,1.0475197099750646,GES_MW_21_22,6408.663736380948,-1529.4094205887031,353.4316180123405,-41.753845960804966,152.3586702226464,13.279690821222877,205.6231882395629,4.074774753732787,2498.4229,2153.7358,55.8621,Thick_disc
21042449-4636436,5154.4715819389285,5.63967635773447,4.491181893670354,0.0079394123170668,0.197551952023681,0.0046930428807915,0.0109839584079642,0.0097365875359811,0.0859775790961466,0.0101107968490916,-0.0608687971506852,0.0093351958530098,0.8786634338237853,0.00384630604439,0.492842278012918,0.0079341361935658,GES_MW_21_22,7613.322317847847,-439.61944769169935,353.345093379937,-41.79845237567586,-23.071902417867108,2.0630104723374663,174.67085546617864,2.3605068777662144,707.05707,673.3785,55.9539,Thin_disc
21101018-0153025,4822.210511235469,7.91548853700131,2.9576253047697336,0.025956354458385,-0.3344891929619686,0.0069568338812211,0.2734052813426738,0.0148637770044372,0.3289269665042325,0.0108186969540353,-0.1269020959154436,0.0120692905442927,0.9293168286697024,0.0269739974161714,13.670029451178843,0.9979053991285995,GES_MW_21_22,6601.622652220908,-1715.8074695064754,48.57076313786721,-31.409523027341347,-0.4243758673952688,3.06425263015084,144.58454874584092,7.647535147452798,3649.3376,3063.5967,51.2825,Thick_disc
21103756-0201421,5110.715733248651,9.88800312994382,3.142748512123794,0.0268101136585588,-0.7167884290796946,0.0071047303251861,0.2604999252653447,0.0159843708782491,0.4263327871039822,0.0139167521564955,-0.2217582078865575,0.0148736124697766,1.0751795166070688,0.0433117332721317,13.039796001507954,1.1515837597651335,GES_MW_21_22,6760.9329788434325,-1482.6951597465966,48.494329930607925,-31.58152423142837,16.418187817136968,1.1038985567937882,187.74821606993584,3.74450206778972,3057.646,2667.7388,62.2321,Thick_disc
21184008-5957329,5490.112882695336,10.299558589463183,3.931827508930936,0.0064722567669559,-0.3244374434330299,0.0071614913013722,0.1453127482890169,0.0143544266106831,0.3141528725703583,0.0137853458505596,-0.2438932601674444,0.0147206075986747,0.97965187924547,0.0073955591002547,2.563737670623864,0.0381321170160284,GES_MW_21_22,7312.252220754327,-779.6763696177827,335.2468781974108,-41.427271902095,-42.7826445683798,1.8383073697445085,182.9424232965397,1.620540047231945,1227.5492,1179.9901,57.144,Thick_disc
21185424-0000439,5671.340609834948,2.2136553749739347,4.339807849774515,0.0107765564393794,-0.1923991683611796,0.0076378866988147,0.0315693068052569,0.015317320519756,0.1104042190038301,0.0190510847606485,-0.1885283890215526,0.0150766302166772,0.8787703191415995,0.0008558392762176,1.0238533596159392,0.0264905948048977,GES_MW_21_22,7570.364692151569,-583.7575431399509,51.79769111129863,-32.27936738675256,29.47329780074111,1.5980108114327272,220.91326266957137,2.1317316264351347,1165.6283,1094.7056,52.1949,Thin_disc
21190972-4807287,5441.420123052051,14.936533346479608,3.135688568279122,0.0431009335261093,-2.2912487922183296,0.014981461501544,0.3466524960404981,0.0379651684142923,0.3522464085663763,0.0606755019196178,-0.6567182176785711,0.6525184366751439,0.9417184037195556,0.0587321024714542,15.01096442224904,2.2675802111789403,GES_MW_21_22,5485.100093008499,-2600.0758952694378,350.9699229775703,-44.14516068041032,331.02274405640355,25.316023074019927,-31.6848356298978,31.22909905653737,3986.993,3373.704,58.2619,Halo
21191208-0014077,5496.142588482247,2.030129949835889,4.375972031718033,0.0041860403142521,-0.2489799186315964,0.0069052471153841,0.166779735633578,0.0118404397533531,0.2909458441599921,0.0138891999712385,-0.1651549427324494,0.0135412454089133,0.8388877685253883,1.564374228683706e-05,0.7929946326492292,0.0088328862252182,GES_MW_21_22,7562.695048005163,-594.2193512893069,51.62233153078071,-32.46223944980805,-26.118152687417183,4.309414986244129,163.12929870196473,3.605633392915375,1210.4685,1072.7924,55.2365,Thick_disc
21192949-0006283,6225.431957299918,5.605933464620579,4.301446128744939,0.0156960188998807,0.0421964616166286,0.0063891972574361,-0.0261277617634403,0.0164333702355257,-0.0387430180803031,0.0213695713134489,-0.2258565335355941,0.0173576373513598,1.198476639959486,0.0013808940406203,2.215035133836525,0.0733816956309341,GES_MW_21_22,7412.406444662171,-780.9799252976716,51.79606368117768,-32.454645618603294,36.29655696123245,2.4817232426693057,212.9680117446916,2.5599793574454623,1558.0392,1428.5178,59.6178,Thin_disc
21195614-4759299,5085.890596914199,6.629226495662172,3.4408702821137163,0.0092774736273841,-0.638135370113134,0.0043775498619592,0.2933096880307771,0.008347739073461,0.4755324825652442,0.0077384952801587,-0.2251917651792281,0.0088147828038467,0.9115314650481544,0.0149615752096675,5.440100262932709,0.0560012038963309,GES_MW_21_22,6886.020131078402,-1208.4901995069097,351.1302697019283,-44.29074435525026,98.86483229899748,3.620087258370141,175.29528134074525,3.530500072143399,1820.4796,1703.9315,101.013,Thick_disc
21201877-4805003,4899.138891190172,6.933988982244574,3.2647697525075685,0.0181804607209582,-0.295982759752829,0.005993941507297,0.2291398187195403,0.0119129659146137,0.30328414122384,0.0095060774631837,-0.1795016293951929,0.0103150776735618,0.9222780791185504,0.0166891145977707,7.118854171825022,0.3858694387855296,GES_MW_21_22,6025.302802559367,-2073.6822579173354,350.9914386617321,-44.34105356110467,40.55854357139667,6.588962329920307,235.07446846234384,0.2945714193572585,3202.8164,2775.0317,63.6085,Thick_disc
21205074-4806462,5147.993970354703,4.591023561256552,3.714163185665606,0.0042821802075391,-0.2609190206933771,0.0034805044136628,0.047283337698034,0.0069801947872385,0.153027877475631,0.0064372641493116,-0.1266535723638092,0.0060875347915077,1.0348484822402273,0.0013964404210803,3.4556961856318296,0.0245017294846478,GES_MW_21_22,7268.888250093615,-831.5444874486185,350.9338058705315,-44.42521663866817,-2.08527550558195,2.136214385307415,224.10843675502363,0.5944815251184831,1242.0728,1188.6805,111.325,Thin_disc
21205783-4757250,4920.430261789487,17.28149552841269,4.563761635397225,0.0115207689905028,-0.7745741396756172,0.0065126681448203,0.1879722162886203,0.0098969149550373,0.5189576157107971,0.0114503792139554,-0.143751359184365,0.0131538766816799,0.6882481008874828,0.0098458799452995,0.2711963349768503,0.0072841316730629,GES_MW_21_22,7723.427121138993,-377.3843642095962,351.1464015247436,-44.46590801008262,-5.195331085429611,1.94961073856592,163.27361580963034,1.9051974224972608,576.4575,558.7645,59.956,Thick_disc
21234979-4323586,5299.056874498594,3.950415322861713,4.4633169065623,0.0031254387482496,-0.3017168983484031,0.0076575892906044,0.2213480519391241,0.0119058286352901,0.3956890666254888,0.0132367263699461,-0.0989920782156439,0.0122988868892369,0.799246416921681,0.001151980918087,0.5338995347670206,0.0054394545802671,GES_MW_21_22,7711.139297119434,-398.68457525433865,357.48349950847035,-45.42113115968819,-77.6052007225324,2.061485068935855,221.1622959118002,0.3722405754074106,594.81244,581.86597,52.0634,Thick_disc
21235741-4326579,5074.2720827139065,5.663033739649391,4.569173682444125,0.0023733832043979,-0.2820205472493735,0.0065427587445543,-0.029171516799379,0.0106708985760727,0.1787472011738471,0.0135951703341287,-0.1161523522062646,0.0108838796480083,0.7395376634824583,0.0008034898029826,0.3255220060092421,0.0030890909352528,GES_MW_21_22,7780.134696093131,-328.4942806920744,357.4105093658023,-45.44084467532947,23.39468594404451,1.9698478005149227,232.5611043912464,0.2109705194641586,494.40482,483.84476,56.6743,Thin_disc
21242505-4307582,4662.226597055761,1.6799891414969657,4.516898195441454,0.0040905424475206,-0.7242258069394243,0.0066824879875622,0.1685993938999407,0.0071575632823684,0.3957835353473173,0.0119737352710889,-0.1071067052046107,0.0114159005849585,0.7181206075855792,0.0058315525803908,0.2540096204566664,0.0040216107394215,GES_MW_21_22,7846.458278848908,-261.6536800458968,357.8534381795208,-45.54499397155336,-43.36495929004161,3.722572878503682,229.859290060422,1.0949978701087577,414.89032,378.5694,52.5341,Thick_disc
21242546-4309207,5474.270271576463,9.737347405979262,3.941626742854612,0.0117932995446687,-0.2034326682772791,0.0070297787317274,0.0659088704186862,0.0134896332650183,0.2272436014117236,0.0127877072622562,-0.1635486175719835,0.0131925085791988,1.0088217219031312,0.0119899620492979,2.5529934778120222,0.0969208100998799,GES_MW_21_22,7081.103399917091,-1046.3867482732617,357.82066929866335,-45.54479661362342,-36.44717361962839,1.9015437504759545,231.9353476700041,0.6464194402917893,1543.5281,1442.2117,60.4643,Thin_disc
21243151-4312292,5431.545937733891,3.16970053489922,4.393465561106209,0.0046389427651931,-0.2250596303851262,0.0070137984008522,0.1041488007264122,0.0120954924276325,0.2772252509076237,0.0135323651948297,-0.1289548425589934,0.0135183053508953,0.8389509852635835,5.0578927633968855e-05,0.7265762316357628,0.0093588876040908,GES_MW_21_22,7497.831658129665,-619.46363958409,357.74437429374217,-45.55980360651605,-0.4545973769545273,1.852125199046408,161.97603380639882,3.4136551001579165,922.06805,870.9055,54.81,Thick_disc
